,file_path,transcript
86688,data/mathwriting-2024/train/0e0b374f419a76fd.inkml,\frac{\frac{\frac{10}{383}}{\sqrt{6}}}{185+191}
86689,data/mathwriting-2024/train/28ab975dd2758523.inkml,"A_{ij}=2\frac{(\alpha_{i},\alpha_{j})}{(\alpha_{i},\alpha_{i})}"
86690,data/mathwriting-2024/train/a1d4e25182d49d8f.inkml,\frac{1}{84\cdot56}
86691,data/mathwriting-2024/train/7fb7e8f001991ffd.inkml,\frac{1}{\sqrt{1\cdot\frac{v^{6}}{k^{6}}}}
86692,data/mathwriting-2024/train/cc0b75e7a52861bf.inkml,"\frac{\partial g}{\partial y}(x,y)=0"
86693,data/mathwriting-2024/train/b6f7876b6c8df924.inkml,((\frac{43}{163})^{66})^{(\frac{1}{3})^{7}}
86694,data/mathwriting-2024/train/0c1e12a4fe7bde6e.inkml,\frac{J_{0}}{N}
86695,data/mathwriting-2024/train/04e60e4c7be1e11e.inkml,v^{\prime}=\sqrt{1-(\frac{v}{c})^{2}}
86696,data/mathwriting-2024/train/19f8cfce72cb451b.inkml,\frac{\partial}{\partial y}
86697,data/mathwriting-2024/train/0db69d9bf65a03af.inkml,\frac{d}{dx}
86698,data/mathwriting-2024/train/e480183ebc0bd7f6.inkml,\sqrt{\frac{c}{2\pi}}\frac{e^{-\frac{c}{2(x-\mu)}}}{(x-\mu)^{3/2}}
86699,data/mathwriting-2024/train/d41868c954b0a2ce.inkml,(\frac{1}{(1-x)^{2}})|_{x=1}
86700,data/mathwriting-2024/train/7d7f9d9810fcba24.inkml,\tilde{\nu}=0
86701,data/mathwriting-2024/train/84ea75bc3e7c8c7d.inkml,\int_{a}^{b}f(x)dx
86702,data/mathwriting-2024/train/db2000eda7490508.inkml,\pi\cdot10^{7}s
86703,data/mathwriting-2024/train/dac95ab252c9151e.inkml,\frac{\lambda qmd^{2}}{2\pi\epsilon_{0}\hbar}
86704,data/mathwriting-2024/train/f456c4cf13c2246e.inkml,y=-\sqrt{9-x^{2}}+3
86705,data/mathwriting-2024/train/e402805d645bca37.inkml,\tau=\mu l
86706,data/mathwriting-2024/train/4bc2fbc1cdacd626.inkml,\frac{\partial s_{c}}{\partial t}
86707,data/mathwriting-2024/train/34fc0676fe267bd6.inkml,\hat{g}
86708,data/mathwriting-2024/train/8fbcffe1daf7a7e9.inkml,{78^{5}}^{26-\sqrt{9}+\sqrt{360}}
86709,data/mathwriting-2024/train/b7292904aedf8374.inkml,(\begin{matrix}p\\ n\end{matrix})
86710,data/mathwriting-2024/train/e58ad20d841afe16.inkml,\frac{s}{t}=\frac{1+x}{1+n}
86711,data/mathwriting-2024/train/5e10b665e13a6965.inkml,d_{1}=[\begin{matrix}x&y\\ \end{matrix}]
86712,data/mathwriting-2024/train/450a4e553f4113fd.inkml,\frac{(50\cdot48)}{370^{311}}
86713,data/mathwriting-2024/train/530a3b6226be3758.inkml,D_{C}\le D_{VC}+1
86714,data/mathwriting-2024/train/a30f462a4be33f0e.inkml,[y^{(1)}]
86715,data/mathwriting-2024/train/a08668f8b77bad50.inkml,\hat{u}
86716,data/mathwriting-2024/train/dc4f0e8f44a8deee.inkml,v=-\frac{\partial\psi}{\partial x}
86717,data/mathwriting-2024/train/0d40cd4f23fc02e0.inkml,z^{z^{\cdot^{\cdot^{z^{z}}}}}
86718,data/mathwriting-2024/train/8bf586b20bef7854.inkml,2r_{-}=\sqrt{2}(r_{-}+r_{+})
86719,data/mathwriting-2024/train/247247a6d5b336a0.inkml,\{d_{i}\}_{i=1}^{N}
86720,data/mathwriting-2024/train/e3785fbe7703fb79.inkml,k=\frac{\pi\Delta\nu_{\circ}}{2^{1/2}}\sim2\Delta\nu_{\circ}
86721,data/mathwriting-2024/train/6968cac721a89c33.inkml,\frac{e^{+\frac{0}{x^{8}}}}{x}
86722,data/mathwriting-2024/train/07d1220dfc765955.inkml,E=H=-\frac{\partial S}{\partial t}
86723,data/mathwriting-2024/train/47343226b9795a8a.inkml,\lambda=(\frac{1}{\lambda_{1}}+\frac{1}{\lambda_{2}})^{-1}
86724,data/mathwriting-2024/train/da05d8001a2c9f34.inkml,td(E)=\prod Q(\alpha_{i})
86725,data/mathwriting-2024/train/e1fc53d3da9f4e54.inkml,x^{+}=\frac{t+x}{\sqrt{2}}
86726,data/mathwriting-2024/train/152ac9e45d56a381.inkml,"\sigma^{\mu\nu}=\frac{i}{2}[\gamma^{\mu},\gamma^{\nu}]"
86727,data/mathwriting-2024/train/d537393b760cba1a.inkml,\omega=e^{-\frac{2\pi i}{N}}
86728,data/mathwriting-2024/train/b0c38b26cacbe248.inkml,x^{\prime}=\frac{x-dq}{\sqrt{1-\frac{d^{8}}{e^{8}}}}
86729,data/mathwriting-2024/train/fed4b8941a21b7a7.inkml,|\Gamma|\equiv|\frac{V_{R}}{V_{I}}|>1
86730,data/mathwriting-2024/train/7dcb10f4d03296fc.inkml,\epsilon(0)
86731,data/mathwriting-2024/train/0b786fedd8dfba97.inkml,\frac{171}{1}-8^{\sqrt{1}}
86732,data/mathwriting-2024/train/4a131892aff47d40.inkml,n
86733,data/mathwriting-2024/train/1b702d0eacb4fed7.inkml,"\hat{a}_{2},\hat{a}_{3}"
86734,data/mathwriting-2024/train/e2589b77918600f4.inkml,\kappa=\sqrt{\frac{8\pi ne^{2}}{\epsilon kT}}
86735,data/mathwriting-2024/train/e0a38539d34a5f98.inkml,"S,\sim,f"
86736,data/mathwriting-2024/train/6d464c8d07c48a8a.inkml,G_{F}/G_{N}=10^{-32}
86737,data/mathwriting-2024/train/c8947cb0edef0f00.inkml,8\cdot9+(5-6-8)
86738,data/mathwriting-2024/train/d9d9f0e0e0cd9876.inkml,\frac{\partial\rho}{\partial t}+\frac{\partial}{\partial x}(\rho u)=0
86739,data/mathwriting-2024/train/220de4d6462aa8ee.inkml,\hat{\beta}=(\overline{y/x})
86740,data/mathwriting-2024/train/6523f44ab8569082.inkml,"(id)\frac{X\cup\{p,\neg p\}}{closed}"
86741,data/mathwriting-2024/train/778d3989f7bb4aa8.inkml,Z=\frac{p\underline{V}}{RT}
86742,data/mathwriting-2024/train/a0225313d23055bf.inkml,\frac{d^{2}}{dx^{n}}
86743,data/mathwriting-2024/train/372e77b22f7cea74.inkml,r=7\sqrt{2}
86744,data/mathwriting-2024/train/63f25f4f859bb195.inkml,\frac{d^{3}}{dx^{3}}[x^{4}]=24x
86745,data/mathwriting-2024/train/f14e9d2a484fc8b7.inkml,\frac{\partial u_{i}}{\partial p_{j}}
86746,data/mathwriting-2024/train/4a5c398d6acaaebd.inkml,d\approx\sqrt{2\cdot R\cdot h}
86747,data/mathwriting-2024/train/0856ca44154ddb7f.inkml,\sqrt{i}
86748,data/mathwriting-2024/train/51010322ad85281e.inkml,Z=\frac{\partial}{\partial z}
86749,data/mathwriting-2024/train/ecf3a5b22f5f0851.inkml,\sqrt{d}
86750,data/mathwriting-2024/train/e6a8c59324d3d0b1.inkml,"C_{D,i}=\frac{C_{L}^{2}}{\pi A\epsilon}"
86751,data/mathwriting-2024/train/119c21651ec48afa.inkml,f_{i}=i\frac{c}{L}
86752,data/mathwriting-2024/train/4ace2451db0189a4.inkml,(2^{317}-3)+(\frac{157}{456})^{215}
86753,data/mathwriting-2024/train/564c37b7625df938.inkml,"\{p\in P|\langle\sigma,p\rangle\in n\}"
86754,data/mathwriting-2024/train/bbf4e1f26de8c873.inkml,[\pm(x_{i}-c)]_{+}
86755,data/mathwriting-2024/train/deebb9110c64a8ea.inkml,A<M/2
86756,data/mathwriting-2024/train/dee4363c234c90b1.inkml,(O\underline{A}\rightarrow\underline{A})
86757,data/mathwriting-2024/train/53a9559d1a48e53e.inkml,s_{i}=0.5+r_{i}
86758,data/mathwriting-2024/train/7c772e118bb51873.inkml,\hat{U}^{0}
86759,data/mathwriting-2024/train/0f80f18ec6d2457d.inkml,\sum_{k=0}^{\infty}k\frac{z^{k}}{k!}=ze^{z}
86760,data/mathwriting-2024/train/b45ec0bff511131e.inkml,\beta_{c}=\sqrt{\frac{f^{\prime\prime}}{2\kappa}}
86761,data/mathwriting-2024/train/00e07b0aebc600f1.inkml,\tau^{2}=\frac{4\pi^{2}\mu}{kZe^{2}}a^{3}
86762,data/mathwriting-2024/train/e43a620a810824d4.inkml,k=\prod_{i=1}^{m}q_{i}^{n_{i}}
86763,data/mathwriting-2024/train/f30f10c622904327.inkml,u_{e}=\frac{u_{x}}{\sqrt{\frac{u_{x}}{u_{m}}}}
86764,data/mathwriting-2024/train/09827e57a718208c.inkml,d=-\lfloor\frac{m}{2}\rfloor
86765,data/mathwriting-2024/train/a93d68e853e8e9d3.inkml,\frac{m}{\sqrt{\frac{l^{2}}{u^{2}}+0}}
86766,data/mathwriting-2024/train/5cd0f41deb2bef10.inkml,3
86767,data/mathwriting-2024/train/c04d28d9617633b2.inkml,y=\int f(x)dx
86768,data/mathwriting-2024/train/2efc6393652bbcea.inkml,1+(1/n)
86769,data/mathwriting-2024/train/a04e9ced15b1c190.inkml,Z_{01}=\frac{V_{1}}{I_{1}}
86770,data/mathwriting-2024/train/f352a446ca8495ed.inkml,4\cdot5^{{39^{1}}^{132}}
86771,data/mathwriting-2024/train/02607e2c52018f50.inkml,\overline{X^{i}}
86772,data/mathwriting-2024/train/2213c76ee0ef2ca5.inkml,R=[\begin{matrix}W&X\\ Y&Z\end{matrix}]
86773,data/mathwriting-2024/train/12d1f1e2362422a8.inkml,\sqrt{\psi}
86774,data/mathwriting-2024/train/66ebeb4ab8057af3.inkml,\int_{a}^{a}g(x)dx=0
86775,data/mathwriting-2024/train/9037433a452000bb.inkml,T_{q}^{p}
86776,data/mathwriting-2024/train/8ecd898c96aacea6.inkml,\sqrt{472}^{2}\cdot\frac{247}{65}
86777,data/mathwriting-2024/train/cef444575d33b999.inkml,\int dx=0
86778,data/mathwriting-2024/train/a9280572e4f730ba.inkml,"(k/n,c/n)"
86779,data/mathwriting-2024/train/6c2dcd52bdbc21ad.inkml,\sqrt{(2\pi)^{N}|\Sigma|}
86780,data/mathwriting-2024/train/71693b328fa68982.inkml,\frac{\frac{6}{5}+41}{(360-251)}
86781,data/mathwriting-2024/train/0dcc22423b56a4f2.inkml,h_{1;k}=\frac{(k^{2}-1)k^{k}}{24}
86782,data/mathwriting-2024/train/cae6714cfa483577.inkml,f\in\mathbb{Z}_{p}[x]
86783,data/mathwriting-2024/train/bd92db73aa8e96ad.inkml,\int_{a}^{x}f(t)dt=0
86784,data/mathwriting-2024/train/05a298d92e03e37f.inkml,\overline{x}\pm3\frac{\overline{MR}}{d_{2}}
86785,data/mathwriting-2024/train/13ced49b5ddc6efd.inkml,(\begin{matrix}12\\ 3\end{matrix})=220
86786,data/mathwriting-2024/train/f62a4bd48e8be79e.inkml,n=\lfloor\frac{\pi}{4\theta}\rfloor
86787,data/mathwriting-2024/train/2d6fa823823e6db4.inkml,\frac{\frac{\sqrt{131}}{3}}{(454-1)\cdot7}
86788,data/mathwriting-2024/train/52123ed731c3d1b6.inkml,a_{p}=\frac{Gi_{4}}{r^{8}\sqrt{1+\frac{d^{8}}{c^{8}}}}
86789,data/mathwriting-2024/train/dee968298f9af3f9.inkml,"[\hat{r}_{i},\hat{p}_{j}]=i\hbar\delta_{ij}"
86790,data/mathwriting-2024/train/af33633b05defaaf.inkml,\frac{\pi}{\sqrt{18}}
86791,data/mathwriting-2024/train/406e7046e17bc600.inkml,\int_{0}^{t}B_{s}^{2}dB_{s}
86792,data/mathwriting-2024/train/c22d970776230889.inkml,"\sum_{y\in A}\langle x,y\rangle y"
86793,data/mathwriting-2024/train/8c5599607c445e2a.inkml,\frac{\partial y}{\partial x_{1}}dx_{1}
86794,data/mathwriting-2024/train/3434adba22dfd897.inkml,|\begin{matrix}x&y\\ z&v\end{matrix}|
86795,data/mathwriting-2024/train/52108982707ce301.inkml,"\gamma(t):[0,1]\rightarrow R^{2}"
86796,data/mathwriting-2024/train/1502a4ae891125cf.inkml,\hat{r_{i}}
86797,data/mathwriting-2024/train/9ef5f9f26b3fa803.inkml,-\sqrt{a_{i}x+b_{i}}
86798,data/mathwriting-2024/train/f40699070384fd2c.inkml,e[n]=x[n]-\hat{x}[n]
86799,data/mathwriting-2024/train/fddf891c0817b455.inkml,W=\int_{a}^{b}PdV
86800,data/mathwriting-2024/train/066040e83c27cf46.inkml,\lambda=\frac{\mu_{0}(T_{0}+C)}{T_{0}^{3/2}}
86801,data/mathwriting-2024/train/80c9aa008adc2126.inkml,3z^{2}-6z+6
86802,data/mathwriting-2024/train/b0cc984f70c45d20.inkml,"\tilde{H}(q,I)"
86803,data/mathwriting-2024/train/1543fbeb1f27d45d.inkml,\overline{z}=\overline{C}+i\overline{S}
86804,data/mathwriting-2024/train/f309141da743d66b.inkml,E_{d}=\frac{P}{Q_{d}}\times\frac{dQ_{d}}{dP}
86805,data/mathwriting-2024/train/87c3eb9848536089.inkml,c_{0}\frac{\partial y}{\partial n}=f
86806,data/mathwriting-2024/train/fd7f9d52b6d65013.inkml,\int_{-1}^{1}x^{-1}dx
86807,data/mathwriting-2024/train/2ba49a3368c8ccc5.inkml,-\hat{y}
86808,data/mathwriting-2024/train/afaa8822056115d5.inkml,\sum_{i=0}^{k}(\begin{matrix}n\\ i\end{matrix})=O(n^{k})
86809,data/mathwriting-2024/train/17dd893056ba7cbd.inkml,(\overline{z})
86810,data/mathwriting-2024/train/c11f2de371deda16.inkml,d(n)<2\sqrt{n}
86811,data/mathwriting-2024/train/a633643c81e011b5.inkml,T=\frac{B}{A-logP}
86812,data/mathwriting-2024/train/ef7b725c4e264b32.inkml,(\begin{matrix}k+n\\ n\end{matrix})-1
86813,data/mathwriting-2024/train/bcf91edaa05f6aa4.inkml,n=\prod_{i}{p_{i}}^{e_{i}}
86814,data/mathwriting-2024/train/866761667a6357de.inkml,\frac{(4+285-95)}{\frac{\frac{360}{500}}{41}}
86815,data/mathwriting-2024/train/955f13ef6d213920.inkml,"\overline{s}\in\alpha,t\notin\gamma"
86816,data/mathwriting-2024/train/cb0b9246e858193c.inkml,\hat{n}_{i}
86817,data/mathwriting-2024/train/3774bf5143afa0f3.inkml,\lambda(\delta x_{1}^{2}+...+\delta x_{n}^{2})
86818,data/mathwriting-2024/train/bcb0c4fed42bb3a6.inkml,{344^{2}}^{\frac{343^{228}}{9}}
86819,data/mathwriting-2024/train/e0da9cb1ee28a236.inkml,\frac{\partial^{2}\Pi}{\partial x_{i}\partial x_{j}}
86820,data/mathwriting-2024/train/93a505696d718050.inkml,\frac{4}{\sqrt{4+\frac{4}{\epsilon^{9}}}}
86821,data/mathwriting-2024/train/251561b8f761cc83.inkml,\frac{\partial V}{\partial p}
86822,data/mathwriting-2024/train/ea9e3761bff7ac69.inkml,"V=Ue^{i\alpha},\alpha\in\mathbb{R}"
86823,data/mathwriting-2024/train/f60a0b6db4c9400f.inkml,\frac{t_{i+k}-x}{t_{i+k}-t_{i+1}}
86824,data/mathwriting-2024/train/c5e0c3b0f64ef3c2.inkml,\overline{X}_{0}
86825,data/mathwriting-2024/train/36528169850dbea6.inkml,V=\int wdx
86826,data/mathwriting-2024/train/e7ca462237821942.inkml,\frac{1}{\sqrt{(1-\beta^{2})}}
86827,data/mathwriting-2024/train/0fa9b425f0747de6.inkml,\frac{\partial\rho\phi}{\partial t}
86828,data/mathwriting-2024/train/78f3d8db7294b57f.inkml,P_{m}(f)-z^{-m}
86829,data/mathwriting-2024/train/891a02b709492b5a.inkml,E[X]\le E[Y]
86830,data/mathwriting-2024/train/77e56963aa0cea88.inkml,(\begin{matrix}n\\ k\end{matrix})=(\begin{matrix}n-1\\ k\end{matrix})+(\begin{matrix}n-1\\ k-1\end{matrix})
86831,data/mathwriting-2024/train/898508841c6ae589.inkml,W(f)=\frac{1}{A(f)}
86832,data/mathwriting-2024/train/33a64741294ebf1c.inkml,\sqrt{\frac{5}{126}}
86833,data/mathwriting-2024/train/28e7a5a9951cfafd.inkml,"V:=L(\underline{a}_{1},...,\underline{a}_{r})"
86834,data/mathwriting-2024/train/dfa5e15f2fb8d5d2.inkml,\delta(y)=\frac{e^{-\frac{y^{7}}{7}}}{\sqrt{7\pi}}
86835,data/mathwriting-2024/train/299bebe0502cada0.inkml,n<1000_{b}
86836,data/mathwriting-2024/train/d31b9b2737b9fa7e.inkml,w\notin B(v)
86837,data/mathwriting-2024/train/b633a98696da80b8.inkml,t^{t^{\cdot^{\cdot^{\cdot}}}}
86838,data/mathwriting-2024/train/d7be3008619313d5.inkml,\frac{v^{-\frac{x^{5}}{5\sigma^{5}}}}{\sqrt{5\tau}\sigma}
86839,data/mathwriting-2024/train/792e4d8386bbe887.inkml,"\overline{X}+t_{n-1,0.95}S/\sqrt{n}"
86840,data/mathwriting-2024/train/fde797436398a7c8.inkml,\hat{C}_{1}
86841,data/mathwriting-2024/train/758ce875e715fad3.inkml,\sum_{i=0}^{2}(\begin{matrix}4\\ 2i\end{matrix})(\begin{matrix}6\\ 4-i\end{matrix})
86842,data/mathwriting-2024/train/22be07d1a176b009.inkml,\frac{\lambda_{0}}{\sqrt{\epsilon_{r}}}
86843,data/mathwriting-2024/train/5fc3800c3203275c.inkml,\Omega(\frac{1}{np})
86844,data/mathwriting-2024/train/6704a304cc1c0e8b.inkml,\int_{E}|f|<\epsilon
86845,data/mathwriting-2024/train/2d7f7133ce905261.inkml,\frac{1}{4\pi R}-\frac{a}{4\pi\rho R^{\prime}}
86846,data/mathwriting-2024/train/994074ec2a933471.inkml,(232^{429}\cdot4^{431})
86847,data/mathwriting-2024/train/73fac06f27c7728d.inkml,\sqrt{a}
86848,data/mathwriting-2024/train/c5042a35a90d87df.inkml,|S|\subset X_{R}
86849,data/mathwriting-2024/train/a7c5453b381068dd.inkml,\tilde{x}^{2}
86850,data/mathwriting-2024/train/c505ec43162bfcb4.inkml,u_{kk}=m^{2}u_{xx}
86851,data/mathwriting-2024/train/794da0ed7c10e655.inkml,(\begin{matrix}u&v\\ v^{*}&u^{*}\end{matrix})
86852,data/mathwriting-2024/train/f444ee15c3189f8c.inkml,\Omega=d\omega+\omega\wedge\omega
86853,data/mathwriting-2024/train/5d7be7c08392f2a5.inkml,\frac{3K\nu}{1+\nu}
86854,data/mathwriting-2024/train/c68bb07c0a843f4b.inkml,\frac{\pi}{2}sinx=x
86855,data/mathwriting-2024/train/2360718515574ea1.inkml,K_{P_{n}(S)}
86856,data/mathwriting-2024/train/b5c7ce0224449833.inkml,\frac{\partial u_{i}}{\partial p_{j}}\ge0
86857,data/mathwriting-2024/train/9916f54ce0af318e.inkml,\frac{df}{dz}
86858,data/mathwriting-2024/train/255db114f4c7f5c1.inkml,\sqrt{s}\cdot\sqrt{s}=s
86859,data/mathwriting-2024/train/e385dadc826cca5c.inkml,q=[\begin{matrix}u\\ d\end{matrix}]
86860,data/mathwriting-2024/train/5688e64b920d6128.inkml,P=(\frac{E*G}{0.10^{2}})+0
86861,data/mathwriting-2024/train/842da23e80c698c6.inkml,tan\delta=\frac{\epsilon_{r}^{\prime\prime}}{\epsilon_{r}^{\prime}}
86862,data/mathwriting-2024/train/c669491fd5e2af84.inkml,lnx=lim_{p\rightarrow0}\frac{x^{p}-1}{p}
86863,data/mathwriting-2024/train/0b95f6f2963e5c76.inkml,\frac{\partial\Pi}{\partial x_{j}}
86864,data/mathwriting-2024/train/65c4a006d545aa0e.inkml,"\frac{\partial(x,y,z)}{\partial(u,v,w)}"
86865,data/mathwriting-2024/train/4b098e991cc258f8.inkml,\hat{\alpha}=\hat{\beta}
86866,data/mathwriting-2024/train/858577691f989754.inkml,(16-8\sqrt{2})r^{3}
86867,data/mathwriting-2024/train/7425934223e42463.inkml,CD
86868,data/mathwriting-2024/train/281e25f2f78a4ce2.inkml,\frac{y-y_{0}}{x-x_{0}}=\frac{y_{1}-y_{0}}{x_{1}-x_{0}}
86869,data/mathwriting-2024/train/c542a188ff66cb37.inkml,d=\frac{2km(k^{2}-m^{2})}{k^{2}+m^{2}}
86870,data/mathwriting-2024/train/0fa9d48d29cf5fde.inkml,(\begin{matrix}2n\\ n\end{matrix}):=\frac{(2n)!}{(n!)^{2}}
86871,data/mathwriting-2024/train/bb6311aa9296982d.inkml,\int x\cdot dx
86872,data/mathwriting-2024/train/e08d96cd41e92009.inkml,G(y)=\int_{0}^{y}g(z)dz
86873,data/mathwriting-2024/train/137b1bdbd325f638.inkml,\frac{C_{V}}{Nk}\sim3
86874,data/mathwriting-2024/train/6c826346e1ac6843.inkml,\pi r^{2}+\pi r\sqrt{r^{2}+h^{2}}
86875,data/mathwriting-2024/train/7356d45dbd583233.inkml,1/\sqrt{\epsilon_{0}\mu_{0}}
86876,data/mathwriting-2024/train/8fa1f12200605440.inkml,\hat{f}(t)
86877,data/mathwriting-2024/train/b47a40e0cae60803.inkml,\frac{310-9}{\frac{2}{6}+4}
86878,data/mathwriting-2024/train/1d9f1936c92a2b5e.inkml,b_{l}^{\mu}
86879,data/mathwriting-2024/train/e034c1612cf39a72.inkml,(gate8)
86880,data/mathwriting-2024/train/cc02e55e183ef32d.inkml,\overline{A_{1}}
86881,data/mathwriting-2024/train/4cd535a634a20921.inkml,\theta_{95}=\frac{5.40}{Po^{\frac{1}{3}}N}(\frac{T}{D})^{2}
86882,data/mathwriting-2024/train/d68be8033be4a9f8.inkml,a^{a^{\cdot^{\cdot^{\cdot}}}}
86883,data/mathwriting-2024/train/67c68b5184af4d2f.inkml,\int\sqrt{1+1/x^{2}}dx
86884,data/mathwriting-2024/train/a4a7fcf888fd4934.inkml,u=f*k\frac{k+1}{n(n+1)}
86885,data/mathwriting-2024/train/7703d57e50fc4b86.inkml,\frac{a^{2}e^{it}}{(1+(a-1)e^{it})^{2}}
86886,data/mathwriting-2024/train/c20efd9e92cf2196.inkml,\frac{\partial f}{\partial n}
86887,data/mathwriting-2024/train/01c9b6469ffc0964.inkml,F[y]=\int_{a}^{t}|y^{\prime}|dt
86888,data/mathwriting-2024/train/f23fb056cff9f7b3.inkml,\int_{-N}^{N}f(x)dx
86889,data/mathwriting-2024/train/e2d3d43867fd9cca.inkml,f(z)=\frac{1}{h(z)}
86890,data/mathwriting-2024/train/9d0a83f17bdf60a5.inkml,I_{R}=\frac{V_{in}}{R}
86891,data/mathwriting-2024/train/b15def4844e67537.inkml,A=[\begin{matrix}2&-2\\ -2&1\end{matrix}]
86892,data/mathwriting-2024/train/5df2cf106de04e38.inkml,\frac{d^{2}P}{dt^{2}}
86893,data/mathwriting-2024/train/4421595591ab0b7d.inkml,\sqrt[12]{2}
86894,data/mathwriting-2024/train/bccb79e9aa35d0ad.inkml,(\begin{matrix}2\\ 6\end{matrix})
86895,data/mathwriting-2024/train/aa3aeea1c1dbaa3b.inkml,\mathbb{Z}[\sqrt{-5}]
86896,data/mathwriting-2024/train/99369377de3d47b0.inkml,\hat{v}_{k}
86897,data/mathwriting-2024/train/a06cdc9d49f7ffc8.inkml,[\begin{matrix}lnx\\ ln(1-x)\end{matrix}]
86898,data/mathwriting-2024/train/c7fa3f42fcf322ed.inkml,\overline{\psi}:=\psi^{\dagger}\gamma^{0}
86899,data/mathwriting-2024/train/3fbe5382fcf32aeb.inkml,p_{c}^{\prime}=\frac{1}{\langle k\rangle}
86900,data/mathwriting-2024/train/a426c4a633401f6e.inkml,\zeta(z)=-\frac{1}{2}
86901,data/mathwriting-2024/train/55f44b7c05ff1b73.inkml,dz=\xi_{t}\sqrt{dt}
86902,data/mathwriting-2024/train/8084291d5e40a65a.inkml,(\begin{matrix}m+1\\ k\end{matrix})
86903,data/mathwriting-2024/train/31d00a669d9a3828.inkml,F_{r}=\frac{v}{(g\frac{A}{B})^{\frac{1}{2}}}
86904,data/mathwriting-2024/train/63fc046c6999f9dd.inkml,dw_{j}=\frac{dx_{j}v_{j}}{\sqrt{1-\frac{v_{j}^{6}}{z^{6}}}}
86905,data/mathwriting-2024/train/164c4e39aa62ee37.inkml,\int V(t)I(t)dt
86906,data/mathwriting-2024/train/60b989f920942c76.inkml,(w_{2}\sqrt{T_{3}}/P_{3})
86907,data/mathwriting-2024/train/685308837be1e1b7.inkml,\frac{1}{|a|}\cdot tri(\frac{\nu}{2\pi a})
86908,data/mathwriting-2024/train/634593e0e33105e7.inkml,\frac{dq}{dt}=\frac{M}{B}
86909,data/mathwriting-2024/train/56d7e1b746bd1ffa.inkml,"\{0,9\}^{7^{7^{\aleph_{0}}}}"
86910,data/mathwriting-2024/train/6f0f24746d83bb32.inkml,V^{(c_{n})}
86911,data/mathwriting-2024/train/c45d70f1b35505a9.inkml,\frac{9}{112}\cdot(\frac{27}{392})^{218}
86912,data/mathwriting-2024/train/bba4a541158e2b4f.inkml,p_{i}=\frac{\partial S}{\partial q_{i}}
86913,data/mathwriting-2024/train/8472e54b1fa97f49.inkml,f(z)=\sqrt{z+1}
86914,data/mathwriting-2024/train/9baed2d2ade9eec8.inkml,\frac{\partial x}{\partial y}
86915,data/mathwriting-2024/train/73bb941eb7045aab.inkml,\frac{\partial^{2}p}{\partial x^{2}}+\frac{\partial^{2}p}{\partial y^{2}}=0
86916,data/mathwriting-2024/train/69d004651c9b5a5d.inkml,2^{2^{2^{f^{a}}}}
86917,data/mathwriting-2024/train/72b6e2910a8c3bdb.inkml,\Xi_{g}^{d}
86918,data/mathwriting-2024/train/e4e36eeab95c6193.inkml,F^{\alpha}C^{\alpha}=SC^{\alpha}\epsilon^{\alpha}
86919,data/mathwriting-2024/train/927586a60af30d03.inkml,\hat{n}_{b}
86920,data/mathwriting-2024/train/8ecc8b89b159bc6c.inkml,\frac{4}{3}\sqrt{2}
86921,data/mathwriting-2024/train/f5f62717f83b866f.inkml,\frac{(-1)^{n+1}n}{(n-1)!}
86922,data/mathwriting-2024/train/dfaa547f5e4bd245.inkml,(W^{\perp})^{\perp}=\overline{W}
86923,data/mathwriting-2024/train/a97285d256e81939.inkml,PV=\frac{m}{M}RT
86924,data/mathwriting-2024/train/221c1db9513bfc59.inkml,\Phi_{v}=n\frac{h}{2e}
86925,data/mathwriting-2024/train/e5f44ae998ec2786.inkml,P_{0}=\frac{D_{1}}{r}
86926,data/mathwriting-2024/train/3073a1cb47b3ff66.inkml,(\begin{matrix}n\\ k\end{matrix})=\frac{n^{\underline{k}}}{k!}
86927,data/mathwriting-2024/train/43aea1a311297063.inkml,\frac{\frac{16*(\begin{matrix}27\\ 3\end{matrix})}{3!}+\frac{4*(\begin{matrix}28\\ 4\end{matrix})}{4!}}{(\begin{matrix}32\\ 8\end{matrix})}
86928,data/mathwriting-2024/train/7f37219583c1a472.inkml,({3^{10}}^{368}\cdot\sqrt{5}^{9})
86929,data/mathwriting-2024/train/2fba1017c27cae66.inkml,\frac{c^{\prime}}{\sqrt{1-\frac{c^{6}}{9}}}\ge1
86930,data/mathwriting-2024/train/f9699247ec57e74a.inkml,\frac{dV}{dt}
86931,data/mathwriting-2024/train/17a01a5c081315d9.inkml,\int\frac{dQ}{T}=0
86932,data/mathwriting-2024/train/05791a3500fcd2d0.inkml,\frac{n!}{(n-k)!}
86933,data/mathwriting-2024/train/297f34d5cb109b9a.inkml,"[1-\lambda R(\underline{k},\omega)]^{n}u(n)"
86934,data/mathwriting-2024/train/fab6367aa42bb355.inkml,\int dqE(q)=I
86935,data/mathwriting-2024/train/a746b033bee01efa.inkml,T_{c}=\frac{\Delta H_{p}}{\Delta S_{p}}
86936,data/mathwriting-2024/train/23c92a9b4f262258.inkml,2\pm\sqrt{3\pm i}
86937,data/mathwriting-2024/train/9eae9ef668a7c2ae.inkml,2^{3}\times3^{2}=72
86938,data/mathwriting-2024/train/03e6566affeb1c36.inkml,\frac{4\pi v}{\sqrt{1\cdot\frac{3v}{ry^{3}}}}
